,created_date,week,sentiment.compound,id,text-encoded
355,2017-03-28 15:26:23,13,0.4926,846745288735887360,"The failing @NYTimes would do much better if they were honest! 
https://t.co/ATy8R3knS2"
356,2017-03-28 21:48:40,13,0.481,846841493952319489,"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA
Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj"
357,2017-03-31 21:31:44,13,0.4404,847924397180583937,We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put... https://t.co/dzPKJMghj1
358,2017-03-31 01:43:35,13,0.4404,847625389908217856,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain... https://t.co/cxhgYaxiek
359,2017-03-30 21:20:44,13,0.4404,847559239149158401,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform."
360,2017-03-28 01:35:35,13,0.4199,846536212362018816,"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!"
361,2017-03-29 23:58:11,13,0.3818,847236476815511552,.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.... https://t.co/phLPw8lgTu
362,2017-03-28 22:41:09,13,0.3724,846854703183020032,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?
363,2017-03-31 17:45:10,13,0.0,847867380562894848,#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3
364,2017-03-30 21:21:50,13,0.0,847559519085379584,"Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?
#RepealANDReplace #Obamacare"
365,2017-03-28 11:16:44,13,0.0,846682464215076866,Watch @foxandfriends now on Podesta and Russia!
366,2017-03-28 10:36:02,13,0.0,846672219073863681,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!
367,2017-04-01 17:02:29,13,-0.0772,848219027659010051,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S."
368,2017-03-30 22:16:50,13,-0.2023,847573358912974849,...and job losses. American companies must be prepared to look at other alternatives.
369,2017-03-30 13:07:42,13,-0.2714,847435163143454723,"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team, &amp; fast. We must fight them, &amp; Dems, in 2018!"
370,2017-04-01 16:06:14,13,-0.34,848204870876356608,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems."
371,2017-03-28 01:26:04,13,-0.3724,846533818811080704,"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech...."
372,2017-03-31 11:04:32,13,-0.4199,847766558520856578,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!"
373,2017-03-30 22:16:17,13,-0.6115,847573220417044480,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
374,2017-03-29 21:39:01,13,-0.6249,847201455165624320,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session... https://t.co/ooF2ediqSt
375,2017-04-01 15:59:36,13,-0.7717,848203201094483972,"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to.."
376,2017-03-30 14:27:14,13,-0.8316,847455180912181249,The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi
377,2017-04-01 12:43:32,13,-0.8374,848153860602507264,When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?
378,2017-04-01 13:02:32,13,-0.8516,848158641056362496,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!"
379,2017-03-29 12:01:52,13,-0.864,847056211006631936,"Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!"
380,2017-03-25 22:37:02,12,0.9385,845766504608120833,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!
381,2017-03-20 17:15:18,12,0.9109,843873596963459072,Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40
382,2017-03-21 02:18:20,12,0.9054,844010257454153729,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek"
383,2017-03-24 17:59:42,12,0.8286,845334323045765121,"Today, I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOU... https://t.co/nWJ1hNmzoR"
384,2017-03-25 13:29:17,12,0.807,845628655493677056,Happy #MedalOfHonorDay to our heroes! https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf
385,2017-03-21 18:12:05,12,0.7845,844250273740738562,"Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained... https://t.co/IpGRhly2zj"
386,2017-03-25 14:37:52,12,0.7781,845645916732358656,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!
387,2017-03-21 17:33:23,12,0.7579,844240534562594817,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the... https://t.co/Z5VwluvJQx"
388,2017-03-23 22:19:43,12,0.7574,845037368386207746,It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE
389,2017-03-24 17:03:46,12,0.7184,845320243614547968,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea... https://t.co/GWNo2XAueg"
390,2017-03-20 13:14:49,12,0.4871,843813078076719107,"What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?"
391,2017-03-24 12:23:00,12,0.4753,845249587178819584,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!"
392,2017-03-23 16:07:55,12,0.4574,844943801848414209,We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill... https://t.co/5lsrDJXfzb
393,2017-03-20 23:03:36,12,0.4199,843961248811225089,"Thank you Louisville, Kentucky- on my way! #MAGA https://t.co/3QsBsib6kt"
394,2017-03-25 14:41:14,12,0.0,845646761704243200,Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.
395,2017-03-23 01:03:18,12,0.0,844716149828993025,RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://...
396,2017-03-21 17:02:31,12,0.0,844232766711648256,Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGA... https://t.co/3swdFWGQtP
397,2017-03-20 11:02:57,12,0.0,843779892776964097,"The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!"
398,2017-03-19 20:20:22,12,0.0,843557782666317826,"#ICYMI: Weekly Address 
https://t.co/ckVx2zgA1x https://t.co/dTGZLvlsGv"
399,2017-03-22 13:09:35,12,-0.1759,844536536930619393,Big day for healthcare. Working hard!
400,2017-03-23 01:04:32,12,-0.2332,844716458844311553,RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.
401,2017-03-24 12:14:32,12,-0.2942,845247455868391425,"After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!"
402,2017-03-23 01:33:54,12,-0.4779,844723847094026242,Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.
403,2017-03-20 10:49:48,12,-0.5255,843776582825267201,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!
404,2017-03-23 15:16:24,12,-0.5859,844930836663357440,"A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends."
405,2017-03-23 12:18:33,12,-0.7226,844886082663698436,Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!
406,2017-03-20 10:35:28,12,-0.745,843772976151642112,James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!
407,2017-03-20 12:35:14,12,-0.802,843803115044454402,Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox
408,2017-03-17 12:12:04,11,0.9041,842710123852320770,Happy La Fheile Phadraig to all of my great Irish friends!
409,2017-03-14 16:12:22,11,0.8955,841683431398469632,Great optimism in America  and the results will be even better! https://t.co/SYBl47CsZn
410,2017-03-16 21:54:02,11,0.8588,842494190990901248,Great progress on healthcare. Improvements being made - Republicans coming together!
411,2017-03-15 11:29:05,11,0.8268,841974528683192320,"Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!"
412,2017-03-13 20:57:02,11,0.7906,841392683625172992,Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S... https://t.co/bMYph832hF
413,2017-03-16 22:43:32,11,0.7901,842506649122279425,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!
414,2017-03-18 13:23:37,11,0.7866,843090516283723776,"...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!"
415,2017-03-16 00:03:23,11,0.7519,842164356297175040,"In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH"
416,2017-03-16 20:09:38,11,0.7351,842467917639913472,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence.  https://t.co/J3iTl2iSiQ"
417,2017-03-13 12:52:29,11,0.7269,841270741060464648,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!"
418,2017-03-17 15:39:10,11,0.6588,842762240184999936,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY
419,2017-03-17 12:30:25,11,0.6124,842714739365105664,RT @foxandfriends: VIDEO: Rep. Scalise  GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx
420,2017-03-15 20:55:52,11,0.5411,842117164144431104,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!
421,2017-03-17 14:07:26,11,0.5106,842739155230740481,"""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ"
422,2017-03-16 21:43:07,11,0.5106,842491443675611138,RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi...
423,2017-03-16 04:20:41,11,0.4199,842229104434913280,"Thank you Nashville, Tennessee! https://t.co/6snvQ0DzXN"
424,2017-03-15 23:25:25,11,0.4199,842154802058543105,Thank you Andrew Jackson! #POTUS7 #USA https://t.co/GToWsWXiNv
425,2017-03-15 12:14:20,11,0.3788,841985915778142209,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!
426,2017-03-17 12:34:17,11,0.368,842715710765830147,"RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC"
427,2017-03-17 12:26:12,11,0.296,842713677174358016,"RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA 
https://t.c..."
428,2017-03-16 15:52:22,11,0.296,842403173742579714,A budget that puts #AmericaFirst must make safety its no. 1 prioritywithout safety there can be no prosperity: https://t.co/9lxx1iQo7m
429,2017-03-17 13:07:15,11,0.2779,842724011234791424,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"
430,2017-03-18 13:15:41,11,0.25,843088518339612673,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes....."
431,2017-03-17 12:20:22,11,0.25,842712210896052225,RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8
432,2017-03-15 11:13:58,11,0.0,841970726341074945,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!"
433,2017-03-14 15:00:25,11,0.0,841665325682827265,"JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA"
434,2017-03-13 22:54:16,11,0.0,841422186573369345,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here... https://t.co/mg0A4Hq3bD"
435,2017-03-13 17:20:15,11,0.0,841338126316511233,Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:... https://t.co/1cQI0ZBUv8
436,2017-03-12 12:36:59,11,0.0,840904454836781056,"RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look  ht..."
437,2017-03-15 10:55:30,11,-0.628,841966077005463553,"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!"
438,2017-03-17 09:35:58,11,-0.7263,842670836905639936,"RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go!  #DrainTheSwam..."
439,2017-03-13 13:11:17,11,-0.7424,841275470796738560,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day."
440,2017-03-15 11:02:40,11,-0.9168,841967881516679168,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!"
441,2017-03-05 17:30:11,10,0.9286,838441522546769923,Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!
442,2017-03-09 17:01:17,10,0.8516,839883804315684864,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!"
443,2017-03-08 00:14:30,10,0.8398,839268048313929729,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!
444,2017-03-07 14:14:03,10,0.8171,839116941956640768,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!"
445,2017-03-10 13:45:02,10,0.7034,840196801009451009,"RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC"
446,2017-03-06 23:49:53,10,0.6696,838899465390018560,There is an incredible spirit of optimism sweeping the country right nowwe're bringing back the JOBS! https://t.co/BNSLvKiEVj
447,2017-03-08 23:54:16,10,0.6588,839625347524096000,"Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r"
448,2017-03-08 23:50:25,10,0.6588,839624377826230272,Met with @RepCummings today at the @WhiteHouse. Great discussion!
449,2017-03-08 11:12:39,10,0.6486,839433678275153921,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.
450,2017-03-11 14:39:07,10,0.6239,840572799202783233,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!
451,2017-03-07 13:41:58,10,0.6131,839108868584124417,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends"
452,2017-03-07 03:50:49,10,0.6114,838960097674002432,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!"
453,2017-03-09 23:11:27,10,0.5859,839976956703748096,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations... https://t.co/oQIx7LybCV
454,2017-03-06 21:22:15,10,0.5707,838862312685637640,"45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!"
455,2017-03-09 13:13:54,10,0.5267,839826581354921984,RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK
456,2017-03-08 11:13:44,10,0.4939,839433951957696513,"On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world."
457,2017-03-09 22:36:27,10,0.4404,839968149890076672,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP
458,2017-03-08 12:11:25,10,0.4404,839448469374894080,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015
459,2017-03-07 03:49:54,10,0.4199,838959869772328960,"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil."
460,2017-03-07 13:13:20,10,0.3802,839101660886614016,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends"
461,2017-03-10 15:40:53,10,0.0,840225958854561792,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA
https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j"
462,2017-03-07 13:46:28,10,0.0,839110000870109184,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!
463,2017-03-06 21:19:04,10,0.0,838861512999649286,"'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
https://t.co/adBzWhtq8S"
464,2017-03-05 11:40:20,10,0.0,838353481526312961,"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends"
465,2017-03-07 12:13:59,10,-0.1759,839086723552411648,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!
466,2017-03-05 11:32:22,10,-0.2325,838351476401520640,Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?
467,2017-03-10 13:32:05,10,-0.6249,840193545046773760,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als..."
468,2017-03-07 12:04:13,10,-0.8955,839084268991229952,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!"
469,2017-02-27 17:06:23,9,0.8481,836261209540288513,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo... https://t.co/60jigi6ffS
470,2017-03-03 20:48:21,9,0.8316,837766616603586560,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf
471,2017-03-04 11:52:54,9,0.807,837994257566863360,"I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!"
472,2017-03-02 11:00:41,9,0.7734,837256338203881472,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!"
473,2017-03-03 02:22:49,9,0.7563,837488402438176769,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not...."
474,2017-03-03 22:13:10,9,0.729,837787963027144706,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA
475,2017-02-28 02:43:03,9,0.5411,836406328369242113,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!
476,2017-03-03 02:35:33,9,0.5267,837491607171629057,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story..."
477,2017-02-27 21:48:21,9,0.4391,836332166728527872,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd"
478,2017-03-01 13:38:44,9,0.4199,836933725602656256,THANK YOU!
479,2017-03-03 16:41:55,9,0.296,837704599704375296,"Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp"
480,2017-03-01 01:30:49,9,0.296,836750538943377408,"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU"
481,2017-03-04 11:26:47,9,0.0,837987684660412416,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......
482,2017-03-03 17:54:30,9,0.0,837722869106880517,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA
483,2017-03-03 12:00:39,9,0.0,837633820417482754,"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends"
484,2017-03-01 01:42:16,9,0.0,836753422271582208,"#JointSession #MAGA
https://t.co/RDO6Jt2pip"
485,2017-02-26 20:13:52,9,0.0,835946001873657858,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare."
486,2017-02-26 11:33:16,9,-0.1109,835814988686233601,"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!"
487,2017-03-04 13:19:29,9,-0.1144,838016045222854656,"Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show"
488,2017-03-04 11:42:59,9,-0.25,837991759045079040,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone."
489,2017-03-03 02:27:29,9,-0.3818,837489578193846278,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....
490,2017-03-04 11:49:00,9,-0.3869,837993273679560704,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!"
491,2017-03-04 11:35:20,9,-0.5696,837989835818287106,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!"
492,2017-03-03 21:02:23,9,-0.5994,837770149767827456,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN"
493,2017-02-26 11:42:39,9,-0.6696,835817351178301440,For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!
494,2017-03-04 12:02:48,9,-0.7088,837996746236182529,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!
495,2017-03-03 02:38:48,9,-0.75,837492425283219458,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!"""
496,2017-03-03 12:19:12,9,-0.7949,837638488656920576,It is so pathetic that the Dems have still not approved my full Cabinet.
497,2017-02-26 18:16:41,9,-0.8528,835916511944523777,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!"
498,2017-02-22 12:50:56,8,0.9148,834384982495940613,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!
499,2017-02-25 21:53:21,8,0.8883,835608648625836032,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!
500,2017-02-20 14:33:33,8,0.8439,833686030679207936,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!
501,2017-02-25 13:27:04,8,0.8221,835481237879926784,"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!"
502,2017-02-21 00:38:40,8,0.743,833838311315763200,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv"
503,2017-02-25 12:25:24,8,0.729,835465719970217984,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!
504,2017-02-25 22:02:22,8,0.6269,835610917568200705,"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!"
505,2017-02-22 12:20:40,8,0.3595,834377364947816448,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!"
506,2017-02-20 21:00:37,8,0.34,833783438922629125,Just named General H.R. McMaster National Security Advisor.
507,2017-02-25 18:12:25,8,0.0,835553050530099200,Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC
508,2017-02-24 13:49:27,8,0.0,835124485632180224,Going to CPAC!
509,2017-02-24 00:06:44,8,0.0,834917440450609152,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!
510,2017-02-23 22:53:45,8,0.0,834899071982841856,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU
511,2017-02-19 21:57:01,8,0.0,833435244451753984,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.
512,2017-02-24 12:31:49,8,-0.0164,835104946034991106,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......"
513,2017-02-25 13:19:18,8,-0.0516,835479283699224576,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.
514,2017-02-20 14:15:42,8,-0.1091,833681539997253636,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!
515,2017-02-21 20:46:42,8,-0.128,834142323881684993,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u
516,2017-02-24 17:04:19,8,-0.3818,835173525522624512,"Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA"
517,2017-02-24 00:01:40,8,-0.4753,834916167177371648,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!
518,2017-02-24 12:36:34,8,-0.6486,835106143462703104,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW
519,2017-02-21 23:23:13,8,-0.7712,834181712783560705,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!"
520,2017-02-25 03:09:18,8,-0.862,835325771858251776,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!
521,2017-02-16 11:34:46,7,0.9392,832191485701451777,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!
522,2017-02-12 15:41:55,7,0.8516,830804130692268032,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!
523,2017-02-15 19:17:59,7,0.7263,831945670324060164,"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMIJoint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP"
524,2017-02-14 02:57:05,7,0.7177,831336432073658368,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK
525,2017-02-14 03:30:45,7,0.7003,831344902990655489,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect... https://t.co/FNewjbHuw4
526,2017-02-15 16:34:27,7,0.6588,831904516316479489,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF
527,2017-02-14 20:21:59,7,0.6249,831599387906301952,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:... https://t.co/nuLTs513Ot
528,2017-02-13 18:50:57,7,0.5719,831214091993751552,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canadaand th... https://t.co/wAoCOaYeZ6
529,2017-02-17 11:43:10,7,0.571,832555987299082242,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!
530,2017-02-13 16:59:06,7,0.5093,831185943482793986,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri
531,2017-02-17 13:16:22,7,0.3947,832579442790772736,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others."
532,2017-02-15 19:45:16,7,0.3595,831952535544070145,"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:... https://t.co/OigfXFECPp"
