created_date,week,sentiment.compound,text,id
2017-01-21 23:54:31,3,-0.0971,"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…",822955565949272065
2017-01-15 20:13:00,3,-0.1027,"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize",820725491812487170
2017-01-17 13:11:56,3,-0.2243,"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.",821344302651555840
2017-01-15 00:22:01,3,-0.2714,Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,820425770925338624
2017-01-17 17:36:45,3,-0.296,"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X",821410947864653825
2017-01-16 00:16:20,3,-0.296,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",820786730257285120
2017-01-18 12:34:09,3,-0.3384,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back...",821697182235496450
2017-01-17 01:42:18,3,-0.3788,"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!",821170750983995392
2017-01-18 13:06:58,3,-0.5241,No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,821705440178348033
2017-01-16 00:29:05,3,-0.5562,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",820789938887294977
2017-01-15 13:59:29,3,-0.5563,"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..",820631495660408835
2017-01-20 17:54:00,3,-0.6124,"The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",822502450007515137
2017-01-18 12:44:03,3,-0.6986,"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!",821699672687448064
2017-01-17 14:46:27,3,-0.7798,"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he...",821368088935432196
2017-01-15 22:46:33,3,-0.9354,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",820764134857969666
2017-01-09 11:17:40,2,0.96,Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,818416446527172608
2017-01-12 13:50:13,2,0.9349,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,819541997325316096
2017-01-12 04:24:52,2,0.8479,"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ☀️☀️☀️Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!",819399723924803585
2017-01-13 17:42:42,2,0.8271,"A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support.",819962894616064001
2017-01-13 10:49:34,2,0.8221,"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",819858926455967744
2017-01-08 16:36:46,2,0.7495,"""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/I1K4nj1gVu"" Very nice!",818134360712953858
2017-01-08 16:39:14,2,0.7269,"""@FoxNews: ""We certainly don’t want intelligence interfering with politics and we don’t want politics interfe… https://t.co/bwDjEg1d7S""",818134981344165888
2017-01-10 22:30:53,2,0.7096,"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx",818948254943604736
2017-01-10 02:20:01,2,0.6588,"Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv",818643528905621504
2017-01-09 14:16:34,2,0.6239,Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,818461467766824961
2017-01-12 04:01:38,2,0.6103,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,819393877174087682
2017-01-12 17:41:11,2,0.5707,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,819600124133474307
2017-01-11 12:44:05,2,0.5513,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",819162968592183298
2017-01-10 20:50:31,2,0.5423,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,818922995980845056
2017-01-10 15:26:22,2,0.5423,"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG",818841421364989952
2017-01-13 11:33:24,2,0.5411,"The ""Unaffordable"" Care Act will soon be history!",819869953692155904
2017-01-14 13:14:13,2,0.5255,"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN",820257714362314753
2017-01-08 02:07:09,2,0.5081,"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",817915516018892805
2017-01-13 11:22:38,2,0.3182,What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,819867246352801792
2017-01-08 18:56:20,2,0.1932,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",818169485169410048
2017-01-11 02:00:11,2,0.0,"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh",819000924207251456
2017-01-11 01:35:41,2,0.0,RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D,818994757569564673
2017-01-09 22:32:33,2,0.0,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,818586286034485250
2017-01-09 14:14:10,2,0.0,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",818460862675558400
2017-01-11 12:48:52,2,-0.1343,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",819164172781060096
2017-01-13 11:16:54,2,-0.3595,"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!",819865802849587200
2017-01-09 11:36:02,2,-0.3716,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",818421066859167746
2017-01-08 16:57:46,2,-0.3875,"RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #…",818139647687753733
2017-01-14 12:50:26,2,-0.4404,"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......",820251730407473153
2017-01-13 11:05:55,2,-0.5106,It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,819863039902097408
2017-01-11 12:13:40,2,-0.5697,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",819155311793700865
2017-01-09 11:27:50,2,-0.6124,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",818419002548568064
2017-01-13 11:11:13,2,-0.628,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",819864373988573184
2017-01-12 14:22:21,2,-0.628,.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,819550083742109696
2017-01-11 01:19:23,2,-0.7088,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,818990655418617856
2017-01-12 12:23:45,2,-0.7345,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",819520238446411777
2017-01-09 04:05:31,2,-0.8172,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,818307689323368448
2017-01-13 11:25:54,2,-0.8208,have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,819868066364461058
2017-01-09 11:43:26,2,-0.8427,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",818422930157830144
2017-01-11 12:31:31,2,-0.8439,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",819159806489591809
2017-01-08 16:46:07,2,-0.8478,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,818136714396975104
2017-01-14 13:07:12,2,-0.8718,"mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!",820255947956383744
2017-01-01 06:49:49,1,0.9765,"RT @IvankaTrump: 2016 has been one of the most eventful and exciting years of my life. I wish you peace, joy, love and laughter. Happy New…",815449933453127681
2017-01-06 12:05:01,1,0.9506,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",817341196251070464
2017-01-03 17:00:11,1,0.9255,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.
https://t.co/siXrptsOrt",816328314759606272
2017-01-01 05:00:10,1,0.8908,"TO ALL AMERICANS-
#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we… https://t.co/1asdMAL4iy",815422340540547073
2017-01-07 23:54:05,1,0.8481,Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star,817882028272128001
2017-01-07 15:02:20,1,0.8221,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",817748207694467072
2017-01-01 05:43:23,1,0.8172,RT @Reince: Happy New Year + God's blessings to you all.  Looking forward to incredible things in 2017!  @realDonaldTrump will Make America…,815433217595547648
2017-01-01 05:44:17,1,0.8118,RT @EricTrump: 2016 was such an incredible year for our entire family! My beautiful wife @LaraLeaTrump made it even better! 🇺🇸🇺🇸 https://t.…,815433444591304704
2017-01-02 14:40:10,1,0.8034,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",815930688889352192
2017-01-06 16:51:37,1,0.743,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,817413321058029568
2017-01-03 15:07:41,1,0.68,"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",816300003442495488
2017-01-06 12:42:53,1,0.6486,"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",817350726800306177
2017-01-02 18:44:04,1,0.6369,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",815992069412057088
2017-01-07 00:07:09,1,0.6114,"Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn",817522928862502913
2017-01-05 12:06:42,1,0.6027,...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!,816979231217483776
2017-01-06 12:34:37,1,0.5859,"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",817348644647108609
2017-01-06 11:39:35,1,0.5766,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......,817334794958807042
2017-01-04 13:19:09,1,0.5719,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,816635078067490816
2017-01-01 06:49:33,1,0.5719,RT @DonaldJTrumpJr: Happy new year everyone. #newyear #family #vacation #familytime https://t.co/u9fJIKNoZq,815449868739211265
2017-01-05 13:45:57,1,0.5562,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",817004210529116160
2017-01-07 15:21:42,1,0.5411,"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",817753083707015168
2017-01-06 00:40:03,1,0.5189,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,817168818539757568
2017-01-02 23:47:12,1,0.4948,"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",816068355555815424
2017-01-06 14:18:51,1,0.4939,"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",817374875962769408
2017-01-03 12:30:05,1,0.4926,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,816260343391514624
2017-01-06 00:24:34,1,0.4501,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",817164923843280896
2017-01-07 11:56:29,1,0.4003,Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!,817701436096126977
2017-01-04 13:31:32,1,0.4003,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",816638194468999169
2017-01-03 23:58:31,1,0.3612,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,816433590892429312
2017-01-03 18:44:47,1,0.3612,"""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm",816354639859871745
2017-01-02 23:05:44,1,0.3595,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,816057920223846400
2017-01-07 03:53:38,1,0.2481,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,817579925771341825
2017-01-04 13:27:03,1,0.2132,"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......",816637064708030464
2017-01-06 11:19:49,1,0.1759,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",817329823374831617
2017-01-07 15:10:46,1,0.1027,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",817750330196819968
2017-01-04 18:52:09,1,0.0,"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",816718880731234304
2017-01-03 16:44:13,1,0.0,"""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""
https://t.co/137nUo03Gl",816324295781740544
2017-01-03 12:46:33,1,0.0,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",816264484629184513
2017-01-01 05:39:13,1,0.0,"RT @DanScavino: On behalf of our next #POTUS &amp; @TeamTrump-

#HappyNewYear AMERICA🇺🇸

https://t.co/Y6XDdijXea
https://t.co/D8plL7xHql
https:…",815432169464197121
2017-01-04 14:01:53,1,-0.0772,"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",816645831659061248
2017-01-06 11:45:47,1,-0.1197,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,817336355193753600
2017-01-06 19:30:09,1,-0.126,Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,817453219613917185
2017-01-05 13:25:30,1,-0.2023,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",816999062562107392
2017-01-03 12:51:15,1,-0.4199,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",816265668958031872
2017-01-04 01:14:52,1,-0.5081,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",816452807024840704
2017-01-06 00:30:15,1,-0.5213,The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......,817166353266262016
2017-01-05 12:01:33,1,-0.5307,"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",816977937731878912
2017-01-04 14:26:45,1,-0.5562,massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!,816652088662958082
2017-01-05 18:14:30,1,-0.561,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",817071792711942145
2017-01-04 13:10:05,1,-0.6115,"""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/ADcPRQifH9"" More dishonest than anyone knows",816632793862176769
2017-01-07 12:03:31,1,-0.6581,Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!,817703208567078913
2017-01-03 15:03:29,1,-0.6597,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",816298944456232960
2017-01-02 18:32:29,1,-0.6643,"@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!",815989154555297792
2017-01-02 18:37:10,1,-0.7003,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",815990335318982656
2017-01-05 11:57:57,1,-0.7184,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",816977032433270784
2017-01-04 12:22:38,1,-0.7378,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",816620855958601730
2017-01-03 17:20:43,1,-0.8016,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,816333480409833472
2017-01-02 17:31:17,1,-0.8622,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",815973752785793024
2017-01-04 13:55:53,1,-0.872,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",816644321768312832
